episode,global_step,scene,length,return,success,collision,goal_distance,replay_size,curriculum_phase,initial_state_phase,initial_state_name,rl_gate_alpha_mean,distance_gate_alpha_mean,intrinsic_exploration_return,replay_labeled_transitions,cross_track_rmse,precision_constraint_cost_mean_square,precision_constraint_target_mean_square,precision_constraint_violation,precision_constraint_multiplier_before,precision_constraint_multiplier,precision_constraint_feasible,covariance_scale_0_mean,covariance_scale_0_std,covariance_scale_1_mean,covariance_scale_1_std
31,8469,high_dynamic_sweep_l56__low_friction_seen,145,90.01746558651794,True,False,0.2472866808507314,8469,uniform,disabled,configured_initial,1.0,1.0,0.0,145,0.17649469902736672,0.031150378784760763,0.0016,0.029550378784760762,0.0,0.0,False,1.0,0.0,1.0,0.0
32,8798,high_dynamic_chicane_l56__high_mass_seen,329,-252.6724923985739,True,False,0.23307339900889978,8798,uniform,disabled,configured_initial,1.0,1.0,0.0,329,0.6365706198452307,0.40522215405014117,0.0016,0.4036221540501412,0.0,0.0,False,1.0,0.0,1.0,0.0
33,9003,high_dynamic_chicane_l56__low_friction_seen,205,47.117358204466406,True,False,0.24118723189668786,9003,uniform,disabled,configured_initial,1.0,1.0,0.0,205,0.334552144547091,0.11192513742105767,0.0016,0.11032513742105766,0.0,0.0,False,1.0,0.0,1.0,0.0
34,9155,high_dynamic_accel_straight_l56__low_friction_seen,152,94.71105943196592,True,False,0.24852156871166192,9155,uniform,disabled,configured_initial,1.0,1.0,0.0,152,0.14189450094454042,0.020134049398300186,0.0016,0.018534049398300185,0.0,0.0,False,1.0,0.0,1.0,0.0
35,9515,high_dynamic_accel_straight_l56__low_friction_seen,360,-397.46684938095365,False,False,1.1723976549417843,9515,uniform,disabled,configured_initial,1.0,1.0,0.0,360,0.6866954927642153,0.4715506997826885,0.0016,0.4699506997826885,0.0,0.0,False,1.0,0.0,1.0,0.0
36,9787,high_dynamic_accel_straight_l56__high_mass_seen,272,-193.3646909626775,True,False,0.24876734868278672,9787,uniform,disabled,configured_initial,1.0,1.0,0.0,272,0.6342737329985378,0.40230316837190044,0.0016,0.40070316837190045,0.0,0.0,False,1.0,0.0,1.0,0.0
37,9917,high_dynamic_accel_straight_l56__high_mass_seen,130,96.08013421738494,True,False,0.23651595157324207,9917,uniform,disabled,configured_initial,1.0,1.0,0.0,130,0.1224531074885689,0.014994763533607007,0.0016,0.013394763533607006,0.0,0.0,False,1.0,0.0,1.0,0.0
38,10067,high_dynamic_sweep_l56__nominal_seen,150,86.68991292704636,True,False,0.23354748550494098,10067,uniform,disabled,configured_initial,1.0,1.0,0.0,150,0.19967320544948966,0.039869388974474104,0.0016,0.03826938897447411,0.0,0.0,False,1.0,0.0,1.0,0.0
39,10249,high_dynamic_chicane_l56__long_delay_seen,182,60.782181066053624,True,False,0.2495245407554199,10249,uniform,disabled,configured_initial,1.0,1.0,0.0,182,0.3164060821030628,0.10011280879181012,0.0016,0.09851280879181011,0.0,0.0,False,1.0,0.0,1.0,0.0
40,10450,high_dynamic_chicane_l56__long_delay_seen,201,64.4932620952235,True,False,0.22519385836667832,10450,uniform,disabled,configured_initial,1.0,1.0,0.0,201,0.2947549370907484,0.08688047293937104,0.0016,0.08528047293937104,0.0,0.0,False,1.0,0.0,1.0,0.0
41,10595,high_dynamic_accel_straight_l56__long_delay_seen,145,93.77575830767466,True,False,0.24361436391648114,10595,uniform,disabled,configured_initial,1.0,1.0,0.0,145,0.14138849320677915,0.019990706011283433,0.0016,0.018390706011283432,0.0,0.0,False,1.0,0.0,1.0,0.0
42,10748,high_dynamic_sweep_l56__long_delay_seen,153,85.93571295377143,True,False,0.2308417295061082,10748,uniform,disabled,configured_initial,1.0,1.0,0.0,153,0.2055089312207631,0.04223392081150034,0.0016,0.04063392081150034,0.0,0.0,False,1.0,0.0,1.0,0.0
43,10937,high_dynamic_chicane_l56__low_friction_seen,189,45.679027643998054,True,False,0.24714612950739662,10937,uniform,disabled,configured_initial,1.0,1.0,0.0,189,0.34898325551932013,0.1217893126328631,0.0016,0.1201893126328631,0.0,0.0,False,1.0,0.0,1.0,0.0
44,11119,high_dynamic_chicane_l56__nominal_seen,182,63.960726325299774,True,False,0.2239333482988448,11119,uniform,disabled,configured_initial,1.0,1.0,0.0,182,0.30416301559931674,0.0925151400584702,0.0016,0.09091514005847019,0.0,0.0,False,1.0,0.0,1.0,0.0
45,11439,high_dynamic_accel_turn_l56__nominal_seen,320,-231.68295816736565,False,False,0.549724474205297,11439,uniform,disabled,configured_initial,1.0,1.0,0.0,320,0.5909070465915797,0.34917113771158326,0.0016,0.34757113771158327,0.0,0.0,False,1.0,0.0,1.0,0.0
46,11625,high_dynamic_chicane_l56__low_friction_seen,186,72.06749994754622,True,False,0.23102171899095564,11625,uniform,disabled,configured_initial,1.0,1.0,0.0,186,0.26945310728030863,0.07260497702301351,0.0016,0.0710049770230135,0.0,0.0,False,1.0,0.0,1.0,0.0
47,11770,high_dynamic_accel_straight_l56__low_friction_seen,145,92.01749066483862,True,False,0.2485418715045726,11770,uniform,disabled,configured_initial,1.0,1.0,0.0,145,0.15802410015490723,0.024971616229768148,0.0016,0.023371616229768147,0.0,0.0,False,1.0,0.0,1.0,0.0
48,11951,high_dynamic_accel_turn_l56__low_friction_seen,181,102.74187500781875,True,False,0.2495058157785454,11951,uniform,disabled,configured_initial,1.0,1.0,0.0,181,0.17901101856663978,0.03204494476826585,0.0016,0.030444944768265852,0.0,0.0,False,1.0,0.0,1.0,0.0
49,12271,high_dynamic_accel_turn_l56__long_delay_seen,320,-270.92537724333386,False,False,0.3736254378804927,12271,uniform,disabled,configured_initial,1.0,1.0,0.0,320,0.6348894841707734,0.4030846571106307,0.0016,0.4014846571106307,0.0,0.0,False,1.0,0.0,1.0,0.0
50,12414,high_dynamic_accel_straight_l56__low_friction_seen,143,91.75111088913987,True,False,0.24932979627817262,12414,uniform,disabled,configured_initial,1.0,1.0,0.0,143,0.16649818858452375,0.027721646801927638,0.0016,0.026121646801927637,0.0,0.0,False,1.0,0.0,1.0,0.0
51,12547,high_dynamic_accel_straight_l56__high_mass_seen,133,92.76610778209931,True,False,0.23832755798874367,12547,uniform,disabled,configured_initial,1.0,1.0,0.0,133,0.15562050975404867,0.024217743056109957,0.0016,0.022617743056109956,0.0,0.0,False,1.0,0.0,1.0,0.0
52,12695,high_dynamic_sweep_l56__high_mass_seen,148,94.40621245972292,True,False,0.21685711416113693,12695,uniform,disabled,configured_initial,1.0,1.0,0.0,148,0.14796877436298797,0.02189475818648485,0.0016,0.020294758186484848,0.0,0.0,False,1.0,0.0,1.0,0.0
53,12867,high_dynamic_accel_turn_l56__high_mass_seen,172,90.96252589315294,True,False,0.24620443813636542,12867,uniform,disabled,configured_initial,1.0,1.0,0.0,172,0.23365841150262007,0.05459625326592773,0.0016,0.05299625326592773,0.0,0.0,False,1.0,0.0,1.0,0.0
54,13042,high_dynamic_accel_turn_l56__nominal_seen,175,98.80567194340692,True,False,0.2412287536992377,13042,uniform,disabled,configured_initial,1.0,1.0,0.0,175,0.1992840693190081,0.03971414028434323,0.0016,0.038114140284343234,0.0,0.0,False,1.0,0.0,1.0,0.0
55,13230,high_dynamic_accel_turn_l56__high_mass_seen,188,73.50873100207035,True,False,0.24868509159268304,13230,uniform,disabled,configured_initial,1.0,1.0,0.0,188,0.2952694544738747,0.08718405074529957,0.0016,0.08558405074529957,0.0,0.0,False,1.0,0.0,1.0,0.0
56,13363,high_dynamic_accel_straight_l56__long_delay_seen,133,92.4717850382973,True,False,0.23858342600953283,13363,uniform,disabled,configured_initial,1.0,1.0,0.0,133,0.16675875115957148,0.027808481088299877,0.0016,0.026208481088299877,0.0,0.0,False,1.0,0.0,1.0,0.0
57,13546,high_dynamic_accel_turn_l56__long_delay_seen,183,87.94424228204537,True,False,0.24751217666006117,13546,uniform,disabled,configured_initial,1.0,1.0,0.0,183,0.2506875051913858,0.06284422525908107,0.0016,0.06124422525908107,0.0,0.0,False,1.0,0.0,1.0,0.0
58,13704,high_dynamic_sweep_l56__low_friction_seen,158,91.48976583045908,True,False,0.23519548260000653,13704,uniform,disabled,configured_initial,1.0,1.0,0.0,158,0.16742046388822354,0.028029611728547964,0.0016,0.026429611728547964,0.0,0.0,False,1.0,0.0,1.0,0.0
59,13906,high_dynamic_chicane_l56__low_friction_seen,202,82.67472025109055,True,False,0.24515462364704155,13906,uniform,disabled,configured_initial,1.0,1.0,0.0,202,0.2189265359010868,0.04792882812164985,0.0016,0.04632882812164985,0.0,0.0,False,1.0,0.0,1.0,0.0
60,14213,high_dynamic_accel_turn_l56__nominal_seen,307,-130.28071725616883,True,False,0.23501972481605798,14213,uniform,disabled,configured_initial,1.0,1.0,0.0,307,0.5301259225511836,0.28103349376074355,0.0016,0.27943349376074356,0.0,0.0,False,1.0,0.0,1.0,0.0
61,14401,high_dynamic_chicane_l56__long_delay_seen,188,83.31622391090384,True,False,0.24027227536346288,14401,uniform,disabled,configured_initial,1.0,1.0,0.0,188,0.21851338409199203,0.047748099027334436,0.0016,0.04614809902733444,0.0,0.0,False,1.0,0.0,1.0,0.0
62,14721,high_dynamic_accel_turn_l56__low_friction_seen,320,-143.52051187212467,False,False,0.3106632182284053,14721,uniform,disabled,configured_initial,1.0,1.0,0.0,320,0.48420115391647706,0.2344507574540479,0.0016,0.2328507574540479,0.0,0.0,False,1.0,0.0,1.0,0.0
63,14908,high_dynamic_chicane_l56__high_mass_seen,187,85.0824102985437,True,False,0.2237596166185084,14908,uniform,disabled,configured_initial,1.0,1.0,0.0,187,0.21415341977757177,0.04586168720242887,0.0016,0.04426168720242887,0.0,0.0,False,1.0,0.0,1.0,0.0
64,15095,high_dynamic_chicane_l56__long_delay_seen,187,79.61491640121088,True,False,0.21856567239152377,15095,uniform,disabled,configured_initial,1.0,1.0,0.0,187,0.2391518082526413,0.0571935873905081,0.0016,0.055593587390508105,0.0,0.0,False,1.0,0.0,1.0,0.0
65,15255,high_dynamic_sweep_l56__low_friction_seen,160,90.44794528036178,True,False,0.2486360171209355,15255,uniform,disabled,configured_initial,1.0,1.0,0.0,160,0.17315746036049345,0.02998350607849586,0.0016,0.02838350607849586,0.0,0.0,False,1.0,0.0,1.0,0.0
66,15413,high_dynamic_sweep_l56__high_mass_seen,158,92.21323615092646,True,False,0.2240611558111923,15413,uniform,disabled,configured_initial,1.0,1.0,0.0,158,0.16320630233941538,0.026636297123304665,0.0016,0.025036297123304664,0.0,0.0,False,1.0,0.0,1.0,0.0
67,15604,high_dynamic_chicane_l56__high_mass_seen,191,85.48865167009221,True,False,0.2435655038667268,15604,uniform,disabled,configured_initial,1.0,1.0,0.0,191,0.20892119296154377,0.043648064868474605,0.0016,0.04204806486847461,0.0,0.0,False,1.0,0.0,1.0,0.0
68,15732,high_dynamic_accel_straight_l56__nominal_seen,128,93.1334786126836,True,False,0.24442415222916736,15732,uniform,disabled,configured_initial,1.0,1.0,0.0,128,0.15463137222420362,0.02391086127594021,0.0016,0.02231086127594021,0.0,0.0,False,1.0,0.0,1.0,0.0
69,15929,high_dynamic_accel_turn_l56__long_delay_seen,197,107.39865087134336,True,False,0.24889964431850597,15929,uniform,disabled,configured_initial,1.0,1.0,0.0,197,0.14162027399193639,0.020056302005551134,0.0016,0.018456302005551133,0.0,0.0,False,1.0,0.0,1.0,0.0
70,16122,high_dynamic_chicane_l56__long_delay_seen,193,90.99859772501951,True,False,0.24274696024048387,16122,uniform,disabled,configured_initial,1.0,1.0,0.0,193,0.18676027821961433,0.03487940152066775,0.0016,0.03327940152066775,0.0,0.0,False,1.0,0.0,1.0,0.0
71,16270,high_dynamic_sweep_l56__long_delay_seen,148,97.45008985882819,True,False,0.23781953432986216,16270,uniform,disabled,configured_initial,1.0,1.0,0.0,148,0.11721560561610256,0.013739498199949693,0.0016,0.012139498199949693,0.0,0.0,False,1.0,0.0,1.0,0.0
72,16483,high_dynamic_accel_turn_l56__long_delay_seen,213,107.13538083857222,True,False,0.2475769934044124,16483,uniform,disabled,configured_initial,1.0,1.0,0.0,213,0.14202365782269655,0.020170719381338395,0.0016,0.018570719381338394,0.0,0.0,False,1.0,0.0,1.0,0.0
73,16608,high_dynamic_accel_straight_l56__nominal_seen,125,97.26875628169347,True,False,0.23484298275334098,16608,uniform,disabled,configured_initial,1.0,1.0,0.0,125,0.10841448326725885,0.011753700182106749,0.0016,0.010153700182106748,0.0,0.0,False,1.0,0.0,1.0,0.0
74,16733,high_dynamic_accel_straight_l56__long_delay_seen,125,97.46661105320393,True,False,0.24241877381408777,16733,uniform,disabled,configured_initial,1.0,1.0,0.0,125,0.10395398372330603,0.010806430731945375,0.0016,0.009206430731945374,0.0,0.0,False,1.0,0.0,1.0,0.0
75,16882,high_dynamic_sweep_l56__nominal_seen,149,98.33212113126524,True,False,0.2202892193204785,16882,uniform,disabled,configured_initial,1.0,1.0,0.0,149,0.10958067631855697,0.012007924622432352,0.0016,0.010407924622432351,0.0,0.0,False,1.0,0.0,1.0,0.0
76,17070,high_dynamic_chicane_l56__long_delay_seen,188,90.94636766181358,True,False,0.22967334252148938,17070,uniform,disabled,configured_initial,1.0,1.0,0.0,188,0.18433353192716215,0.0339788509927421,0.0016,0.032378850992742104,0.0,0.0,False,1.0,0.0,1.0,0.0
77,17261,high_dynamic_chicane_l56__long_delay_seen,191,91.65839425860509,True,False,0.23695753523726787,17261,uniform,disabled,configured_initial,1.0,1.0,0.0,191,0.18076772721836354,0.03267697120369269,0.0016,0.031076971203692686,0.0,0.0,False,1.0,0.0,1.0,0.0
78,17460,high_dynamic_chicane_l56__high_mass_seen,199,92.91350901736973,True,False,0.22921122636130425,17460,uniform,disabled,configured_initial,1.0,1.0,0.0,199,0.17112108234163279,0.029282424821771864,0.0016,0.027682424821771863,0.0,0.0,False,1.0,0.0,1.0,0.0
79,17657,high_dynamic_chicane_l56__high_mass_seen,197,92.62279831659404,True,False,0.24351125618960573,17657,uniform,disabled,configured_initial,1.0,1.0,0.0,197,0.1663999059754907,0.027688928708652142,0.0016,0.02608892870865214,0.0,0.0,False,1.0,0.0,1.0,0.0
80,17814,high_dynamic_sweep_l56__low_friction_seen,157,99.86721279313215,True,False,0.24661199166729025,17814,uniform,disabled,configured_initial,1.0,1.0,0.0,157,0.07981255929920684,0.006370044621889409,0.0016,0.004770044621889409,0.0,0.0,False,1.0,0.0,1.0,0.0
81,18004,high_dynamic_accel_turn_l56__nominal_seen,190,109.8042985967655,True,False,0.24134746469910173,18004,uniform,disabled,configured_initial,1.0,1.0,0.0,190,0.12111812800620017,0.01466960093172629,0.0016,0.013069600931726289,0.0,0.0,False,1.0,0.0,1.0,0.0
82,18129,high_dynamic_accel_straight_l56__high_mass_seen,125,99.93198277128138,True,False,0.23911365684527663,18129,uniform,disabled,configured_initial,1.0,1.0,0.0,125,0.04740255490432741,0.0022470022114577746,0.0016,0.0006470022114577745,0.0,0.0,False,1.0,0.0,1.0,0.0
83,18322,high_dynamic_chicane_l56__nominal_seen,193,92.02808363307686,True,False,0.23865876585946333,18322,uniform,disabled,configured_initial,1.0,1.0,0.0,193,0.16820981154530823,0.028294540700108114,0.0016,0.026694540700108113,0.0,0.0,False,1.0,0.0,1.0,0.0
84,18511,high_dynamic_chicane_l56__high_mass_seen,189,96.04115153666137,True,False,0.2319357753548007,18511,uniform,disabled,configured_initial,1.0,1.0,0.0,189,0.15772763457553335,0.024878006708792987,0.0016,0.023278006708792987,0.0,0.0,False,1.0,0.0,1.0,0.0
85,18661,high_dynamic_sweep_l56__long_delay_seen,150,100.45578336088548,True,False,0.24603833055896782,18661,uniform,disabled,configured_initial,1.0,1.0,0.0,150,0.07771877707572203,0.006040208310145776,0.0016,0.004440208310145776,0.0,0.0,False,1.0,0.0,1.0,0.0
86,18824,high_dynamic_sweep_l56__low_friction_seen,163,99.74866522545427,True,False,0.2298427390850834,18824,uniform,disabled,configured_initial,1.0,1.0,0.0,163,0.08104773612496356,0.006568735530981723,0.0016,0.004968735530981723,0.0,0.0,False,1.0,0.0,1.0,0.0
87,19019,high_dynamic_accel_turn_l56__high_mass_seen,195,109.21200473659643,True,False,0.2251833873859209,19019,uniform,disabled,configured_initial,1.0,1.0,0.0,195,0.12183685546245189,0.014844219348978392,0.0016,0.013244219348978391,0.0,0.0,False,1.0,0.0,1.0,0.0
88,19158,high_dynamic_accel_straight_l56__low_friction_seen,139,99.00996894736814,True,False,0.23189402107090093,19158,uniform,disabled,configured_initial,1.0,1.0,0.0,139,0.05914609219751417,0.003498260222236846,0.0016,0.001898260222236846,0.0,0.0,False,1.0,0.0,1.0,0.0
89,19363,high_dynamic_accel_turn_l56__long_delay_seen,205,108.822615191294,True,False,0.24059124407453603,19363,uniform,disabled,configured_initial,1.0,1.0,0.0,205,0.1220827905073018,0.014904207738049739,0.0016,0.013304207738049738,0.0,0.0,False,1.0,0.0,1.0,0.0
90,19518,high_dynamic_sweep_l56__long_delay_seen,155,100.22071355318823,True,False,0.2450868430081456,19518,uniform,disabled,configured_initial,1.0,1.0,0.0,155,0.07859704435496193,0.0061774953813358525,0.0016,0.004577495381335853,0.0,0.0,False,1.0,0.0,1.0,0.0
91,19733,high_dynamic_accel_turn_l56__nominal_seen,215,108.6033292503806,True,False,0.24706395196329065,19733,uniform,disabled,configured_initial,1.0,1.0,0.0,215,0.1175168061441897,0.013810199726331062,0.0016,0.012210199726331061,0.0,0.0,False,1.0,0.0,1.0,0.0
92,19862,high_dynamic_accel_straight_l56__high_mass_seen,129,99.68627100695332,True,False,0.24974399095477337,19862,uniform,disabled,configured_initial,1.0,1.0,0.0,129,0.03703336485788988,0.0013714701126975935,0.0016,-0.00022852988730240656,0.0,0.0,True,1.0,0.0,1.0,0.0
93,20077,high_dynamic_chicane_l56__long_delay_seen,215,96.44976489666368,True,False,0.2293206989358414,20077,uniform,disabled,configured_initial,1.0,1.0,0.0,215,0.14273109834713307,0.020372166435378973,0.0016,0.018772166435378972,0.0,0.0,False,1.0,0.0,1.0,0.0
94,20294,high_dynamic_accel_turn_l56__high_mass_seen,217,104.98628600082407,True,False,0.24665784775754634,20294,uniform,disabled,configured_initial,1.0,1.0,0.0,217,0.1357139983011612,0.018418289334887587,0.0016,0.016818289334887587,0.0,0.0,False,1.0,0.0,1.0,0.0
95,20515,high_dynamic_accel_turn_l56__long_delay_seen,221,101.73546747720428,True,False,0.2451285653432728,20515,uniform,disabled,configured_initial,1.0,1.0,0.0,221,0.15123166079037248,0.022871015225414286,0.0016,0.021271015225414285,0.0,0.0,False,1.0,0.0,1.0,0.0
