episode,global_step,scene,length,return,success,collision,goal_distance,replay_size,curriculum_phase,initial_state_phase,initial_state_name,rl_gate_alpha_mean,distance_gate_alpha_mean,intrinsic_exploration_return,replay_labeled_transitions,cross_track_rmse,precision_constraint_cost_mean_square,precision_constraint_target_mean_square,precision_constraint_violation,precision_constraint_multiplier_before,precision_constraint_multiplier,precision_constraint_feasible,covariance_scale_0_mean,covariance_scale_0_std,covariance_scale_1_mean,covariance_scale_1_std
81,16504,high_dynamic_sweep_l56__low_friction_seen,157,96.45974364666122,True,False,0.2255408964766763,16504,uniform,disabled,configured_initial,1.0,1.0,0.0,157,0.12436901293320987,0.015467651377980925,0.0016,0.013867651377980924,0.0,0.0,False,1.0,0.0,1.0,0.0
82,16708,high_dynamic_accel_turn_l56__high_mass_seen,204,108.39156260625396,True,False,0.2194501206011647,16708,uniform,disabled,configured_initial,1.0,1.0,0.0,204,0.1316742154499549,0.017338099014361136,0.0016,0.015738099014361136,0.0,0.0,False,1.0,0.0,1.0,0.0
83,16848,high_dynamic_accel_straight_l56__low_friction_seen,140,100.08914291248774,True,False,0.2122575321566936,16848,uniform,disabled,configured_initial,1.0,1.0,0.0,140,0.03991707515749053,0.0015933728891287474,0.0016,-6.627110871252652e-06,0.0,0.0,True,1.0,0.0,1.0,0.0
84,16990,high_dynamic_sweep_l56__high_mass_seen,142,95.78626881292784,True,False,0.22624969784299714,16990,uniform,disabled,configured_initial,1.0,1.0,0.0,142,0.13489898760168087,0.018197736855958453,0.0016,0.016597736855958452,0.0,0.0,False,1.0,0.0,1.0,0.0
85,17118,high_dynamic_accel_straight_l56__nominal_seen,128,100.51405038377115,True,False,0.21726136251285957,17118,uniform,disabled,configured_initial,1.0,1.0,0.0,128,0.0432582018819028,0.0018712720300554588,0.0016,0.0002712720300554587,0.0,0.0,False,1.0,0.0,1.0,0.0
86,17266,high_dynamic_sweep_l56__long_delay_seen,148,98.36710631996047,True,False,0.21060709574323075,17266,uniform,disabled,configured_initial,1.0,1.0,0.0,148,0.11191793727053796,0.01252562468289207,0.0016,0.01092562468289207,0.0,0.0,False,1.0,0.0,1.0,0.0
87,17492,high_dynamic_chicane_l56__nominal_seen,226,97.7599527212191,True,False,0.21243610773313587,17492,uniform,disabled,configured_initial,1.0,1.0,0.0,226,0.14409819816402417,0.02076429071411838,0.0016,0.01916429071411838,0.0,0.0,False,1.0,0.0,1.0,0.0
88,17688,high_dynamic_accel_turn_l56__long_delay_seen,196,109.25728584055543,True,False,0.21672434309751323,17688,uniform,disabled,configured_initial,1.0,1.0,0.0,196,0.13114142918348326,0.017198074448286554,0.0016,0.015598074448286554,0.0,0.0,False,1.0,0.0,1.0,0.0
89,17914,high_dynamic_chicane_l56__long_delay_seen,226,96.40686763853432,True,False,0.24329708566365862,17914,uniform,disabled,configured_initial,1.0,1.0,0.0,226,0.14667786928330007,0.021514397337488864,0.0016,0.019914397337488864,0.0,0.0,False,1.0,0.0,1.0,0.0
90,18061,high_dynamic_sweep_l56__low_friction_seen,147,100.72002124222928,True,False,0.2277390102376964,18061,uniform,disabled,configured_initial,1.0,1.0,0.0,147,0.08263239805704434,0.006828113208657826,0.0016,0.005228113208657826,0.0,0.0,False,1.0,0.0,1.0,0.0
91,18200,high_dynamic_sweep_l56__nominal_seen,139,99.58985978710623,True,False,0.2291314097833393,18200,uniform,disabled,configured_initial,1.0,1.0,0.0,139,0.10055479724520976,0.010111267249025243,0.0016,0.008511267249025243,0.0,0.0,False,1.0,0.0,1.0,0.0
92,18379,high_dynamic_accel_turn_l56__long_delay_seen,179,108.68994278758092,True,False,0.21333039129676223,18379,uniform,disabled,configured_initial,1.0,1.0,0.0,179,0.13974395805301076,0.01952837381232163,0.0016,0.017928373812321628,0.0,0.0,False,1.0,0.0,1.0,0.0
93,18563,high_dynamic_accel_turn_l56__high_mass_seen,184,109.69760658433226,True,False,0.23519323331049308,18563,uniform,disabled,configured_initial,1.0,1.0,0.0,184,0.12484240165425473,0.015585625250802261,0.0016,0.01398562525080226,0.0,0.0,False,1.0,0.0,1.0,0.0
94,18708,high_dynamic_sweep_l56__low_friction_seen,145,99.8623506387782,True,False,0.2330647296242569,18708,uniform,disabled,configured_initial,1.0,1.0,0.0,145,0.09545733325816691,0.009112102472760737,0.0016,0.007512102472760737,0.0,0.0,False,1.0,0.0,1.0,0.0
95,18884,high_dynamic_accel_turn_l56__long_delay_seen,176,114.0579978055045,True,False,0.23210322616644075,18884,uniform,disabled,configured_initial,1.0,1.0,0.0,176,0.09162968691626208,0.00839599952437221,0.0016,0.00679599952437221,0.0,0.0,False,1.0,0.0,1.0,0.0
96,19078,high_dynamic_chicane_l56__nominal_seen,194,102.63683608995814,True,False,0.2241330674616752,19078,uniform,disabled,configured_initial,1.0,1.0,0.0,194,0.1260944191338947,0.015899802536714306,0.0016,0.014299802536714305,0.0,0.0,False,1.0,0.0,1.0,0.0
97,19260,high_dynamic_accel_turn_l56__long_delay_seen,182,109.79109767534155,True,False,0.21469419261405176,19260,uniform,disabled,configured_initial,1.0,1.0,0.0,182,0.12582505205620398,0.015831943724946444,0.0016,0.014231943724946444,0.0,0.0,False,1.0,0.0,1.0,0.0
98,19381,high_dynamic_accel_straight_l56__nominal_seen,121,100.3291723104565,True,False,0.21851669109675137,19381,uniform,disabled,configured_initial,1.0,1.0,0.0,121,0.044008070332706976,0.0019367102544084842,0.0016,0.00033671025440848413,0.0,0.0,False,1.0,0.0,1.0,0.0
99,19499,high_dynamic_accel_straight_l56__long_delay_seen,118,100.06803421647572,True,False,0.2334302602075953,19499,uniform,disabled,configured_initial,1.0,1.0,0.0,118,0.03139156385142885,0.0009854302810383343,0.0016,-0.0006145697189616657,0.0,0.0,True,1.0,0.0,1.0,0.0
100,19683,high_dynamic_accel_turn_l56__high_mass_seen,184,112.10407349441817,True,False,0.20789342718745593,19683,uniform,disabled,configured_initial,1.0,1.0,0.0,184,0.11287038276634329,0.012739723305820842,0.0016,0.011139723305820842,0.0,0.0,False,1.0,0.0,1.0,0.0
101,19817,high_dynamic_accel_straight_l56__low_friction_seen,134,99.6834061037328,True,False,0.21920014440385757,19817,uniform,disabled,configured_initial,1.0,1.0,0.0,134,0.05213704224454738,0.0027182711740097176,0.0016,0.0011182711740097176,0.0,0.0,False,1.0,0.0,1.0,0.0
102,20000,high_dynamic_accel_turn_l56__low_friction_seen,183,112.88860323365543,True,False,0.22393781042934344,20000,uniform,disabled,configured_initial,1.0,1.0,0.0,183,0.10177591023116611,0.010358335903382383,0.0016,0.008758335903382382,0.0,0.0,False,1.0,0.0,1.0,0.0
103,20130,high_dynamic_accel_straight_l56__low_friction_seen,130,99.75429030509619,True,False,0.24920074937402423,20130,uniform,disabled,configured_initial,1.0,1.0,0.0,130,0.04099740992558134,0.0016807876206061552,0.0016,8.078762060615514e-05,0.0,0.0,False,1.0,0.0,1.0,0.0
104,20262,high_dynamic_sweep_l56__nominal_seen,132,100.6513154710085,True,False,0.2457050010208279,20262,uniform,disabled,configured_initial,1.0,1.0,0.0,132,0.0851996613249093,0.007258982289879245,0.0016,0.0056589822898792455,0.0,0.0,False,1.0,0.0,1.0,0.0
105,20390,high_dynamic_sweep_l56__nominal_seen,128,101.53422126860727,True,False,0.20557193712983263,20390,uniform,disabled,configured_initial,1.0,1.0,0.0,128,0.0768767929993466,0.005910041301864387,0.0016,0.004310041301864387,0.0,0.0,False,1.0,0.0,1.0,0.0
106,20506,high_dynamic_accel_straight_l56__nominal_seen,116,100.50357528682332,True,False,0.21097231857528087,20506,uniform,disabled,configured_initial,1.0,1.0,0.0,116,0.03136649846618006,0.0009838572260288758,0.0016,-0.0006161427739711242,0.0,0.0,True,1.0,0.0,1.0,0.0
107,20745,high_dynamic_chicane_l56__long_delay_seen,239,102.28665051205286,True,False,0.24945871930893965,20745,uniform,disabled,configured_initial,1.0,1.0,0.0,239,0.11067445369495567,0.012248834700676886,0.0016,0.010648834700676886,0.0,0.0,False,1.0,0.0,1.0,0.0
108,20874,high_dynamic_sweep_l56__nominal_seen,129,101.003987312,True,False,0.24202700433232463,20874,uniform,disabled,configured_initial,1.0,1.0,0.0,129,0.08265671561395616,0.006832132636086424,0.0016,0.005232132636086424,0.0,0.0,False,1.0,0.0,1.0,0.0
109,21002,high_dynamic_sweep_l56__nominal_seen,128,102.80028838770863,True,False,0.21662954109328897,21002,uniform,disabled,configured_initial,1.0,1.0,0.0,128,0.06396431086517564,0.004091433064456826,0.0016,0.0024914330644568265,0.0,0.0,False,1.0,0.0,1.0,0.0
110,21137,high_dynamic_accel_straight_l56__low_friction_seen,135,98.13856418454367,True,False,0.23353795094303026,21137,uniform,disabled,configured_initial,1.0,1.0,0.0,135,0.07506537728693283,0.005634810867229571,0.0016,0.004034810867229571,0.0,0.0,False,1.0,0.0,1.0,0.0
111,21348,high_dynamic_chicane_l56__high_mass_seen,211,102.9114329869912,True,False,0.2300398124482754,21348,uniform,disabled,configured_initial,1.0,1.0,0.0,211,0.11747532982505128,0.013800453117504581,0.0016,0.01220045311750458,0.0,0.0,False,1.0,0.0,1.0,0.0
112,21592,high_dynamic_chicane_l56__long_delay_seen,244,95.80656137031144,True,False,0.23920954550574325,21592,uniform,disabled,configured_initial,1.0,1.0,0.0,244,0.14334125436875678,0.020546715204008636,0.0016,0.018946715204008636,0.0,0.0,False,1.0,0.0,1.0,0.0
113,21773,high_dynamic_accel_turn_l56__high_mass_seen,181,115.72099857596484,True,False,0.24722492026187412,21773,uniform,disabled,configured_initial,1.0,1.0,0.0,181,0.07083532541188206,0.005017643326207224,0.0016,0.003417643326207224,0.0,0.0,False,1.0,0.0,1.0,0.0
114,21898,high_dynamic_sweep_l56__nominal_seen,125,102.38004621651893,True,False,0.2436019765461942,21898,uniform,disabled,configured_initial,1.0,1.0,0.0,125,0.062256026963333225,0.0038758128932592736,0.0016,0.0022758128932592733,0.0,0.0,False,1.0,0.0,1.0,0.0
115,22131,high_dynamic_chicane_l56__low_friction_seen,233,100.67406512257327,True,False,0.23768539876205982,22131,uniform,disabled,configured_initial,1.0,1.0,0.0,233,0.12275561743932653,0.015068941612910289,0.0016,0.013468941612910288,0.0,0.0,False,1.0,0.0,1.0,0.0
116,22346,high_dynamic_accel_turn_l56__low_friction_seen,215,114.83943280085808,True,False,0.22926898649143665,22346,uniform,disabled,configured_initial,1.0,1.0,0.0,215,0.07111828478551119,0.005057810430833073,0.0016,0.0034578104308330727,0.0,0.0,False,1.0,0.0,1.0,0.0
117,22477,high_dynamic_accel_straight_l56__low_friction_seen,131,98.07270471061076,True,False,0.22176550966082303,22477,uniform,disabled,configured_initial,1.0,1.0,0.0,131,0.0775958482981584,0.006021115673110811,0.0016,0.004421115673110811,0.0,0.0,False,1.0,0.0,1.0,0.0
118,22655,high_dynamic_accel_turn_l56__nominal_seen,178,116.70135356881605,True,False,0.20028929964646075,22655,uniform,disabled,configured_initial,1.0,1.0,0.0,178,0.06617232546331969,0.004378776657223507,0.0016,0.0027787766572235075,0.0,0.0,False,1.0,0.0,1.0,0.0
119,22775,high_dynamic_accel_straight_l56__nominal_seen,120,100.42969230025119,True,False,0.22099877178062588,22775,uniform,disabled,configured_initial,1.0,1.0,0.0,120,0.048737683501843966,0.0023753617931259138,0.0016,0.0007753617931259137,0.0,0.0,False,1.0,0.0,1.0,0.0
120,22953,high_dynamic_accel_turn_l56__low_friction_seen,178,116.8149611733315,True,False,0.2205695134532824,22953,uniform,disabled,configured_initial,1.0,1.0,0.0,178,0.06647465082148488,0.004418879201838339,0.0016,0.0028188792018383393,0.0,0.0,False,1.0,0.0,1.0,0.0
121,23144,high_dynamic_chicane_l56__high_mass_seen,191,102.15989987250305,True,False,0.2433010164116476,23144,uniform,disabled,configured_initial,1.0,1.0,0.0,191,0.12587316560707182,0.015844053819945327,0.0016,0.014244053819945326,0.0,0.0,False,1.0,0.0,1.0,0.0
122,23348,high_dynamic_chicane_l56__nominal_seen,204,106.34720919010655,True,False,0.22693151483678436,23348,uniform,disabled,configured_initial,1.0,1.0,0.0,204,0.09204258323568777,0.008471837128698511,0.0016,0.0068718371286985115,0.0,0.0,False,1.0,0.0,1.0,0.0
123,23514,high_dynamic_accel_turn_l56__long_delay_seen,166,116.22006160920301,True,False,0.22750875374931126,23514,uniform,disabled,configured_initial,1.0,1.0,0.0,166,0.07505819287246845,0.005633732317280674,0.0016,0.004033732317280674,0.0,0.0,False,1.0,0.0,1.0,0.0
124,23693,high_dynamic_accel_turn_l56__low_friction_seen,179,115.61530130842851,True,False,0.22117377244033778,23693,uniform,disabled,configured_initial,1.0,1.0,0.0,179,0.0739308983588569,0.0054657777321476305,0.0016,0.0038657777321476306,0.0,0.0,False,1.0,0.0,1.0,0.0
125,23877,high_dynamic_accel_turn_l56__low_friction_seen,184,116.97359723417304,True,False,0.23182147833692612,23877,uniform,disabled,configured_initial,1.0,1.0,0.0,184,0.05635949703806975,0.003176392906384193,0.0016,0.001576392906384193,0.0,0.0,False,1.0,0.0,1.0,0.0
126,23995,high_dynamic_accel_straight_l56__nominal_seen,118,99.09803999255982,True,False,0.22915169929622803,23995,uniform,disabled,configured_initial,1.0,1.0,0.0,118,0.07245405142521062,0.005249589567927065,0.0016,0.0036495895679270647,0.0,0.0,False,1.0,0.0,1.0,0.0
127,24131,high_dynamic_sweep_l56__low_friction_seen,136,98.29748741640864,True,False,0.23069479049970001,24131,uniform,disabled,configured_initial,1.0,1.0,0.0,136,0.10929373295885554,0.011945120064081627,0.0016,0.010345120064081626,0.0,0.0,False,1.0,0.0,1.0,0.0
128,24261,high_dynamic_sweep_l56__high_mass_seen,130,99.0913155277114,True,False,0.21444308089048017,24261,uniform,disabled,configured_initial,1.0,1.0,0.0,130,0.10613852751160043,0.01126538702233076,0.0016,0.00966538702233076,0.0,0.0,False,1.0,0.0,1.0,0.0
129,24430,high_dynamic_accel_turn_l56__low_friction_seen,169,116.13945806206416,True,False,0.23537031418561616,24430,uniform,disabled,configured_initial,1.0,1.0,0.0,169,0.07333580809680579,0.005378140749211526,0.0016,0.0037781407492115263,0.0,0.0,False,1.0,0.0,1.0,0.0
130,24547,high_dynamic_accel_straight_l56__nominal_seen,117,98.20459536496057,True,False,0.23169908178848744,24547,uniform,disabled,configured_initial,1.0,1.0,0.0,117,0.08485295276113461,0.007200023592283341,0.0016,0.005600023592283341,0.0,0.0,False,1.0,0.0,1.0,0.0
131,24682,high_dynamic_sweep_l56__low_friction_seen,135,101.31665901975984,True,False,0.20058016455836952,24682,uniform,disabled,configured_initial,1.0,1.0,0.0,135,0.0826327754837593,0.006828175584149372,0.0016,0.005228175584149372,0.0,0.0,False,1.0,0.0,1.0,0.0
132,24814,high_dynamic_sweep_l56__nominal_seen,132,97.82648237549994,True,False,0.23141741843414587,24814,uniform,disabled,configured_initial,1.0,1.0,0.0,132,0.11687532152549819,0.013659840781688581,0.0016,0.01205984078168858,0.0,0.0,False,1.0,0.0,1.0,0.0
133,24999,high_dynamic_chicane_l56__nominal_seen,185,103.92013116774297,True,False,0.21386832045718074,24999,uniform,disabled,configured_initial,1.0,1.0,0.0,185,0.11951719526086153,0.014284359963022901,0.0016,0.0126843599630229,0.0,0.0,False,1.0,0.0,1.0,0.0
134,25121,high_dynamic_accel_straight_l56__high_mass_seen,122,99.44509864535024,True,False,0.21483218571649426,25121,uniform,disabled,configured_initial,1.0,1.0,0.0,122,0.07728393283401422,0.005972806274292422,0.0016,0.004372806274292422,0.0,0.0,False,1.0,0.0,1.0,0.0
135,25279,high_dynamic_accel_turn_l56__high_mass_seen,158,116.41925288756579,True,False,0.21806897514312135,25279,uniform,disabled,configured_initial,1.0,1.0,0.0,158,0.07543689575210692,0.005690725240714247,0.0016,0.004090725240714247,0.0,0.0,False,1.0,0.0,1.0,0.0
136,25408,high_dynamic_sweep_l56__high_mass_seen,129,100.63723676189679,True,False,0.24950875800732739,25408,uniform,disabled,configured_initial,1.0,1.0,0.0,129,0.07964608981973666,0.00634349962357356,0.0016,0.00474349962357356,0.0,0.0,False,1.0,0.0,1.0,0.0
137,25569,high_dynamic_accel_turn_l56__nominal_seen,161,117.35141571804148,True,False,0.23010050313538136,25569,uniform,disabled,configured_initial,1.0,1.0,0.0,161,0.06480155990205028,0.004199242165739011,0.0016,0.002599242165739011,0.0,0.0,False,1.0,0.0,1.0,0.0
138,25732,high_dynamic_chicane_l56__high_mass_seen,163,105.68670730787595,True,False,0.2428617401788579,25732,uniform,disabled,configured_initial,1.0,1.0,0.0,163,0.11418822834459758,0.013038951492477956,0.0016,0.011438951492477955,0.0,0.0,False,1.0,0.0,1.0,0.0
139,25899,high_dynamic_chicane_l56__low_friction_seen,167,104.82702826887655,True,False,0.24360637300392296,25899,uniform,disabled,configured_initial,1.0,1.0,0.0,167,0.114871189717604,0.013195390227137772,0.0016,0.011595390227137771,0.0,0.0,False,1.0,0.0,1.0,0.0
140,26057,high_dynamic_accel_turn_l56__nominal_seen,158,116.18760165693931,True,False,0.2222590381185836,26057,uniform,disabled,configured_initial,1.0,1.0,0.0,158,0.07847460331064539,0.006158263364763156,0.0016,0.004558263364763156,0.0,0.0,False,1.0,0.0,1.0,0.0
141,26190,high_dynamic_accel_straight_l56__low_friction_seen,133,98.89835777684607,True,False,0.23923960455129986,26190,uniform,disabled,configured_initial,1.0,1.0,0.0,133,0.07313224743921691,0.005348325615510849,0.0016,0.003748325615510849,0.0,0.0,False,1.0,0.0,1.0,0.0
142,26305,high_dynamic_accel_straight_l56__long_delay_seen,115,99.86057815318435,True,False,0.24525708167442523,26305,uniform,disabled,configured_initial,1.0,1.0,0.0,115,0.05688133563588642,0.003235486343722362,0.0016,0.0016354863437223618,0.0,0.0,False,1.0,0.0,1.0,0.0
143,26462,high_dynamic_chicane_l56__nominal_seen,157,105.20228157088259,True,False,0.23111008971071115,26462,uniform,disabled,configured_initial,1.0,1.0,0.0,157,0.12029314704111961,0.014470441225056424,0.0016,0.012870441225056423,0.0,0.0,False,1.0,0.0,1.0,0.0
144,26619,high_dynamic_accel_turn_l56__long_delay_seen,157,116.44811819994788,True,False,0.20841201597439613,26619,uniform,disabled,configured_initial,1.0,1.0,0.0,157,0.07867944306088798,0.006190454760371513,0.0016,0.004590454760371513,0.0,0.0,False,1.0,0.0,1.0,0.0
145,26787,high_dynamic_accel_turn_l56__low_friction_seen,168,115.94081231070251,True,False,0.21833984085018496,26787,uniform,disabled,configured_initial,1.0,1.0,0.0,168,0.07686706828150361,0.005908546186193337,0.0016,0.0043085461861933376,0.0,0.0,False,1.0,0.0,1.0,0.0
146,26912,high_dynamic_sweep_l56__high_mass_seen,125,101.1472196673014,True,False,0.20021305102615813,26912,uniform,disabled,configured_initial,1.0,1.0,0.0,125,0.08253448079771795,0.006811940520548875,0.0016,0.005211940520548875,0.0,0.0,False,1.0,0.0,1.0,0.0
147,27039,high_dynamic_sweep_l56__high_mass_seen,127,101.11527959009243,True,False,0.22632730854655486,27039,uniform,disabled,configured_initial,1.0,1.0,0.0,127,0.07831480424065772,0.0061332085632525395,0.0016,0.00453320856325254,0.0,0.0,False,1.0,0.0,1.0,0.0
148,27163,high_dynamic_sweep_l56__nominal_seen,124,102.74184245519648,True,False,0.22403575234435782,27163,uniform,disabled,configured_initial,1.0,1.0,0.0,124,0.05483860892020201,0.0030072730283028596,0.0016,0.0014072730283028595,0.0,0.0,False,1.0,0.0,1.0,0.0
149,27280,high_dynamic_accel_straight_l56__long_delay_seen,117,100.09755403807065,True,False,0.2495231489862948,27280,uniform,disabled,configured_initial,1.0,1.0,0.0,117,0.0501604637637997,0.0025160721249994624,0.0016,0.0009160721249994624,0.0,0.0,False,1.0,0.0,1.0,0.0
150,27437,high_dynamic_accel_turn_l56__long_delay_seen,157,115.53629839661615,True,False,0.2167163976800076,27437,uniform,disabled,configured_initial,1.0,1.0,0.0,157,0.08928936755753832,0.007972591158825176,0.0016,0.0063725911588251765,0.0,0.0,False,1.0,0.0,1.0,0.0
151,27564,high_dynamic_sweep_l56__long_delay_seen,127,102.62539675302735,True,False,0.21711464944067907,27564,uniform,disabled,configured_initial,1.0,1.0,0.0,127,0.058711064263889196,0.003446989066998527,0.0016,0.001846989066998527,0.0,0.0,False,1.0,0.0,1.0,0.0
152,27725,high_dynamic_chicane_l56__low_friction_seen,161,107.03650457833461,True,False,0.24930535499799045,27725,uniform,disabled,configured_initial,1.0,1.0,0.0,161,0.10275094680153828,0.010557757068612549,0.0016,0.008957757068612548,0.0,0.0,False,1.0,0.0,1.0,0.0
153,27884,high_dynamic_accel_turn_l56__long_delay_seen,159,115.71579609176783,True,False,0.2057539882112346,27884,uniform,disabled,configured_initial,1.0,1.0,0.0,159,0.08701772698171065,0.007572084809063533,0.0016,0.005972084809063533,0.0,0.0,False,1.0,0.0,1.0,0.0
154,28047,high_dynamic_accel_turn_l56__long_delay_seen,163,116.6891758255496,True,False,0.2282556519207081,28047,uniform,disabled,configured_initial,1.0,1.0,0.0,163,0.07203337759515001,0.005188807487765458,0.0016,0.0035888074877654585,0.0,0.0,False,1.0,0.0,1.0,0.0
155,28205,high_dynamic_chicane_l56__long_delay_seen,158,105.18011661061098,True,False,0.2418390957932765,28205,uniform,disabled,configured_initial,1.0,1.0,0.0,158,0.12129356445000984,0.014712128776988692,0.0016,0.013112128776988691,0.0,0.0,False,1.0,0.0,1.0,0.0
156,28367,high_dynamic_chicane_l56__low_friction_seen,162,106.18240974819227,True,False,0.21867648951080018,28367,uniform,disabled,configured_initial,1.0,1.0,0.0,162,0.114603037191667,0.013133856133554611,0.0016,0.01153385613355461,0.0,0.0,False,1.0,0.0,1.0,0.0
157,28495,high_dynamic_sweep_l56__nominal_seen,128,103.06007896093686,True,False,0.23598258749086534,28495,uniform,disabled,configured_initial,1.0,1.0,0.0,128,0.04660430158068578,0.002171960925823511,0.0016,0.0005719609258235108,0.0,0.0,False,1.0,0.0,1.0,0.0
158,28649,high_dynamic_chicane_l56__high_mass_seen,154,106.6745432467923,True,False,0.24296090533897208,28649,uniform,disabled,configured_initial,1.0,1.0,0.0,154,0.10916734556193428,0.01191750933703877,0.0016,0.01031750933703877,0.0,0.0,False,1.0,0.0,1.0,0.0
159,28777,high_dynamic_sweep_l56__high_mass_seen,128,102.73769431193075,True,False,0.2057555088057197,28777,uniform,disabled,configured_initial,1.0,1.0,0.0,128,0.06211193770011022,0.003857892804862373,0.0016,0.002257892804862373,0.0,0.0,False,1.0,0.0,1.0,0.0
160,28929,high_dynamic_accel_turn_l56__high_mass_seen,152,115.3252069324146,True,False,0.22639821267236862,28929,uniform,disabled,configured_initial,1.0,1.0,0.0,152,0.0926683923644227,0.008587430943406596,0.0016,0.006987430943406596,0.0,0.0,False,1.0,0.0,1.0,0.0
161,29079,high_dynamic_chicane_l56__long_delay_seen,150,105.59927317201704,True,False,0.24318549129019895,29079,uniform,disabled,configured_initial,1.0,1.0,0.0,150,0.12079674516759306,0.014591853643084417,0.0016,0.012991853643084417,0.0,0.0,False,1.0,0.0,1.0,0.0
162,29204,high_dynamic_sweep_l56__long_delay_seen,125,102.87955943570938,True,False,0.22623388873661524,29204,uniform,disabled,configured_initial,1.0,1.0,0.0,125,0.05354190345765635,0.0028667354258689933,0.0016,0.0012667354258689932,0.0,0.0,False,1.0,0.0,1.0,0.0
163,29318,high_dynamic_accel_straight_l56__long_delay_seen,114,100.17318211026098,True,False,0.2070183145113897,29318,uniform,disabled,configured_initial,1.0,1.0,0.0,114,0.05400794572779581,0.002916858201736538,0.0016,0.001316858201736538,0.0,0.0,False,1.0,0.0,1.0,0.0
164,29464,high_dynamic_chicane_l56__long_delay_seen,146,105.65711050259007,True,False,0.2171921818012681,29464,uniform,disabled,configured_initial,1.0,1.0,0.0,146,0.1241361315352931,0.015409779152547591,0.0016,0.01380977915254759,0.0,0.0,False,1.0,0.0,1.0,0.0
165,29593,high_dynamic_sweep_l56__nominal_seen,129,102.86783800565362,True,False,0.20911237853995765,29593,uniform,disabled,configured_initial,1.0,1.0,0.0,129,0.057267818173208,0.0032796029983196127,0.0016,0.0016796029983196126,0.0,0.0,False,1.0,0.0,1.0,0.0
166,29716,high_dynamic_sweep_l56__high_mass_seen,123,102.96613528367587,True,False,0.22571807514296843,29716,uniform,disabled,configured_initial,1.0,1.0,0.0,123,0.054486373312214335,0.0029687648767179825,0.0016,0.0013687648767179825,0.0,0.0,False,1.0,0.0,1.0,0.0
167,29829,high_dynamic_accel_straight_l56__high_mass_seen,113,100.65343488496086,True,False,0.2444395665454122,29829,uniform,disabled,configured_initial,1.0,1.0,0.0,113,0.03720800782786821,0.0013844358465187024,0.0016,-0.00021556415348129767,0.0,0.0,True,1.0,0.0,1.0,0.0
168,29942,high_dynamic_accel_straight_l56__high_mass_seen,113,100.3812225806833,True,False,0.24698074552610405,29942,uniform,disabled,configured_initial,1.0,1.0,0.0,113,0.04695977658714542,0.002205220617114611,0.0016,0.000605220617114611,0.0,0.0,False,1.0,0.0,1.0,0.0
169,30089,high_dynamic_chicane_l56__long_delay_seen,147,105.26263089393126,True,False,0.21782112747310844,30089,uniform,disabled,configured_initial,1.0,1.0,0.0,147,0.1275340113144563,0.01626492404195587,0.0016,0.014664924041955869,0.0,0.0,False,1.0,0.0,1.0,0.0
170,30215,high_dynamic_sweep_l56__long_delay_seen,126,103.09591999520393,True,False,0.22900858126814871,30215,uniform,disabled,configured_initial,1.0,1.0,0.0,126,0.04778893945170436,0.002283782733918665,0.0016,0.0006837827339186647,0.0,0.0,False,1.0,0.0,1.0,0.0
171,30331,high_dynamic_accel_straight_l56__long_delay_seen,116,100.99288532111774,True,False,0.21726191256286012,30331,uniform,disabled,configured_initial,1.0,1.0,0.0,116,0.03847405397936586,0.0014802528296071578,0.0016,-0.00011974717039284232,0.0,0.0,True,1.0,0.0,1.0,0.0
172,30455,high_dynamic_sweep_l56__nominal_seen,124,102.77012396412876,True,False,0.20477256109452785,30455,uniform,disabled,configured_initial,1.0,1.0,0.0,124,0.06150960845270023,0.0037834319320044917,0.0016,0.0021834319320044914,0.0,0.0,False,1.0,0.0,1.0,0.0
173,30578,high_dynamic_sweep_l56__long_delay_seen,123,102.20130928218454,True,False,0.24805986600614635,30578,uniform,disabled,configured_initial,1.0,1.0,0.0,123,0.06463465537867136,0.004177638675919611,0.0016,0.0025776386759196112,0.0,0.0,False,1.0,0.0,1.0,0.0
174,30703,high_dynamic_sweep_l56__long_delay_seen,125,103.16251728796995,True,False,0.19988924059457125,30703,uniform,disabled,configured_initial,1.0,1.0,0.0,125,0.054910396201808105,0.003015151611039542,0.0016,0.001415151611039542,0.0,0.0,False,1.0,0.0,1.0,0.0
175,30844,high_dynamic_chicane_l56__nominal_seen,141,104.57728402511341,True,False,0.21704388736528157,30844,uniform,disabled,configured_initial,1.0,1.0,0.0,141,0.137993891715278,0.019042314150727872,0.0016,0.01744231415072787,0.0,0.0,False,1.0,0.0,1.0,0.0
176,30969,high_dynamic_sweep_l56__long_delay_seen,125,102.42727735338603,True,False,0.2088272303149241,30969,uniform,disabled,configured_initial,1.0,1.0,0.0,125,0.06750956701618104,0.004557541638712238,0.0016,0.0029575416387122378,0.0,0.0,False,1.0,0.0,1.0,0.0
177,31102,high_dynamic_sweep_l56__low_friction_seen,133,102.95522642996025,True,False,0.2270353196187689,31102,uniform,disabled,configured_initial,1.0,1.0,0.0,133,0.050045572578134426,0.0025045593346733207,0.0016,0.0009045593346733206,0.0,0.0,False,1.0,0.0,1.0,0.0
178,31248,high_dynamic_chicane_l56__nominal_seen,146,105.2105765920475,True,False,0.221754222621574,31248,uniform,disabled,configured_initial,1.0,1.0,0.0,146,0.12639757100371624,0.01597634595563949,0.0016,0.01437634595563949,0.0,0.0,False,1.0,0.0,1.0,0.0
