scene,plant_backend,obstacle_count,reference_length,minimum_clearance,grid_shortest_path_length,start_clearance,goal_clearance,path_exists,path_clear,config
l218_serpentine,mujoco_diff_drive,4,25.69346402545321,0.09999999999999964,10.511269837220816,0.21999999999999992,0.42000000000000004,True,True,/home/mapples/projects/mobile-robot-mppi-study/configs/research/mujoco_l218_serpentine_polyline.yaml
l218_giant_u,mujoco_diff_drive,3,9.186967331604652,0.13619743949814866,9.28198051533945,0.9099999999999999,0.7290812019439444,True,True,/home/mapples/projects/mobile-robot-mppi-study/configs/research/mujoco_l218_giant_u_polyline.yaml
l218_opposed_u,mujoco_diff_drive,6,9.334076195710068,0.11000000000000021,8.923401871576754,0.3600000000000002,0.3600000000000002,True,True,/home/mapples/projects/mobile-robot-mppi-study/configs/research/mujoco_l218_opposed_u_polyline.yaml
l218_nested_u,mujoco_diff_drive,6,8.051219330881974,0.09999999999999964,7.673401871576757,0.9099999999999999,0.8099999999999998,True,True,/home/mapples/projects/mobile-robot-mppi-study/configs/research/mujoco_l218_nested_u_polyline.yaml
l218_cylinder_forest,mujoco_diff_drive,16,7.908611876828449,0.10908823923057431,8.222539674441606,0.6911357772772618,0.9712670403551902,True,True,/home/mapples/projects/mobile-robot-mppi-study/configs/research/mujoco_l218_cylinder_forest_polyline.yaml
l218_cylinder_spiral,mujoco_diff_drive,21,6.055511309495189,0.10452651046631234,6.135533905932727,1.3759876716914452,0.599994919987097,True,True,/home/mapples/projects/mobile-robot-mppi-study/configs/research/mujoco_l218_cylinder_spiral_polyline.yaml
