episode_id,split,seed,scene,physics_domain,authority,level,rollout_error,terminal_error,windows
unseen_000_01,unseen,22841037,high_dynamic_reverse_s_unseen_l56__nominal_seen,nominal_seen,0.5043455127119099,medium,0.1727628259676841,0.21267545557255504,101
unseen_001_00,unseen,22842009,high_dynamic_reverse_s_unseen_l56__high_mass_seen,high_mass_seen,0.6243862509817656,medium,0.15116237823898435,0.18895911573082042,98
unseen_001_01,unseen,22842046,high_dynamic_reverse_s_unseen_l56__high_mass_seen,high_mass_seen,0.5880291025784925,medium,0.15364828174387343,0.19415295451659262,97
unseen_002_00,unseen,22843018,high_dynamic_reverse_s_unseen_l56__low_friction_seen,low_friction_seen,0.17565015712471554,low,0.24470663288446848,0.3074359089752998,111
unseen_002_01,unseen,22843055,high_dynamic_reverse_s_unseen_l56__low_friction_seen,low_friction_seen,0.23010031847065843,low,0.2621935526442486,0.3342819121522027,113
unseen_003_00,unseen,22844027,high_dynamic_reverse_s_unseen_l56__long_delay_seen,long_delay_seen,0.3898972041408989,medium,0.171891559458374,0.21196937020801485,102
unseen_003_01,unseen,22844064,high_dynamic_reverse_s_unseen_l56__long_delay_seen,long_delay_seen,0.295346492758883,low,0.18504137865227627,0.2267690525120418,101
unseen_004_00,unseen,22845036,high_dynamic_reverse_s_unseen_l56__combined_unseen,combined_unseen,0.20083340930748772,low,0.21081736835140405,0.25816526099109327,104
unseen_004_01,unseen,22845073,high_dynamic_reverse_s_unseen_l56__combined_unseen,combined_unseen,0.18541771981605437,low,0.1989522233602748,0.23906222425425577,105
unseen_005_00,unseen,22846045,high_dynamic_hairpin_unseen_l56__nominal_seen,nominal_seen,0.2497765863036964,low,0.10187718729197845,0.12806903471084075,171
unseen_005_01,unseen,22846082,high_dynamic_hairpin_unseen_l56__nominal_seen,nominal_seen,0.2746714536838884,low,0.10832817205642371,0.13716919685563383,171
unseen_006_00,unseen,22847054,high_dynamic_hairpin_unseen_l56__high_mass_seen,high_mass_seen,0.23553201409215208,low,0.1105937651486483,0.14114552260499946,171
unseen_006_01,unseen,22847091,high_dynamic_hairpin_unseen_l56__high_mass_seen,high_mass_seen,0.24627655237871676,low,0.10918396908988183,0.13895083844750816,171
unseen_007_00,unseen,22848063,high_dynamic_hairpin_unseen_l56__low_friction_seen,low_friction_seen,0.19652206752448773,low,0.12010611803565213,0.14428334355961983,171
unseen_007_01,unseen,22848100,high_dynamic_hairpin_unseen_l56__low_friction_seen,low_friction_seen,0.16974319975357272,low,0.11682895757909627,0.14132530496272278,171
unseen_008_00,unseen,22849072,high_dynamic_hairpin_unseen_l56__long_delay_seen,long_delay_seen,0.17323106913375913,low,0.13984318920071867,0.16108961983870365,171
unseen_008_01,unseen,22849109,high_dynamic_hairpin_unseen_l56__long_delay_seen,long_delay_seen,0.16079699698135347,low,0.13896751960367526,0.1613113874853035,171
unseen_009_00,unseen,22850081,high_dynamic_hairpin_unseen_l56__combined_unseen,combined_unseen,0.06892158067898312,low,0.15837530726019536,0.18092013110253724,171
unseen_009_01,unseen,22850118,high_dynamic_hairpin_unseen_l56__combined_unseen,combined_unseen,0.06231325430167798,low,0.15284899782798939,0.16998927764467045,171
