scene,success,collision,steps,termination_reason,final_goal_distance_m,minimum_clearance_m,trajectory_length_m,reference_length_m,final_route_progress_m,final_route_progress_ratio,last_200_route_progress_m,cross_track_rmse_recomputed_m,final_x,final_y,final_theta,final_target_x,final_target_y,last_200_abs_proposed_v_mean,last_200_abs_applied_v_mean,last_200_abs_applied_omega_mean,last_200_front_slow_fraction,last_200_front_soft_block_fraction,last_200_near_body_hard_stop_fraction,metrics_cross_track_rmse_m,safety_interventions,episode_dir,git_sha,config_hash
l222_cylinder_spiral_safe,True,False,1215,goal_reached,0.2965954774692762,0.1298978981160024,6.707106973735728,7.5458029454575355,7.249238002551138,0.9606980270953238,2.8423611528003256,0.08203467157579,3.254255807109521,3.546564942906397,-1.59324512116828,3.25,3.25,0.14314805784493093,0.13134731897736118,0.3049009153239804,0.45,0.0,0.05,0.0820345886657716,761,/home/mapples/projects/mobile-robot-mppi-study/results/research_platform/rl/l222_gate_a_icode_cylinder_spiral_seed91001/runs/icode_mppi/icode_mppi__l222_cylinder_spiral_safe__nominal_seen__seed91001,9cfb5d99e6ae29112643d9d98819f8bf973fffb4,9c7206aaad6a872829cd61d373a87e3ab213a9bf5a7f3c4cd4aab693f0cc534a
l222_nested_u_safe,False,False,1400,max_steps,1.849267532181017,0.21498566537453523,4.181699899814989,9.416815470259445,4.217249522103801,0.44784242989818407,0.41498533746183464,0.036173596300828906,1.4564282644627937,3.550434051844354,1.5773158251781783,1.5,3.949877317798313,0.05158756316700655,0.02151314990869882,0.28188288600148687,0.88,0.12,0.0,0.03617359111545326,1230,/home/mapples/projects/mobile-robot-mppi-study/results/research_platform/rl/l222_gate_a_icode_nested_u_seed91001/runs/icode_mppi/icode_mppi__l222_nested_u_safe__nominal_seen__seed91001,9cfb5d99e6ae29112643d9d98819f8bf973fffb4,16c30613e106b848d4740f9d552c8dec6f437692178d85aff25f7e00bb5bc759
l222_serpentine_safe,False,False,1400,max_steps,5.158848099219126,0.21684514832244184,9.19716201910647,27.45915872104984,8.698604661249716,0.31678336359888104,0.6545846088871947,0.14268058639509984,2.604804569816939,1.8397106923894155,-2.8352967842488708,2.155238807034318,1.8497618724075309,0.05745356264904729,0.033964413789341126,0.26169579891289485,1.0,0.0,0.0,0.14268058638541853,1128,/home/mapples/projects/mobile-robot-mppi-study/results/research_platform/rl/l222_gate_a_icode_serpentine_seed91001/runs/icode_mppi/icode_mppi__l222_serpentine_safe__nominal_seen__seed91001,9cfb5d99e6ae29112643d9d98819f8bf973fffb4,a975d8c1606fddd54cb0782024328d5fcd1b45678612237981242d7020fdc5d4
